Date,Tweet Sentiment Score,news sentiment,Opening Price,Closing Price,avg_sentiment
2021-03-20,0.184456,0.0486886627906976,120.33000183105469,123.38999938964844,0.2502565089983868
2021-03-21,0.2097256637168141,0.0484033333333332,120.33000183105469,123.38999938964844,0.2502565089983868
2021-03-22,0.1595130434782608,0.0485109363831307,120.33000183105469,123.38999938964844,0.2502565089983868
2021-03-23,0.2195721804511278,0.048435944055944,123.33000183105469,122.54000091552734,0.2502565089983868
2021-03-24,0.1857023255813953,0.0468750688705233,122.81999969482422,120.08999633789062,0.2502565089983868
2021-03-25,0.1821044642857142,0.0460111637347766,119.54000091552734,120.58999633789062,0.2502565089983868
2021-03-26,0.09884375,0.0448969127516777,120.3499984741211,121.20999908447266,0.2502565089983868
2021-03-27,0.3435614754098361,0.0456638795986621,121.6500015258789,121.38999938964844,0.2502565089983868
2021-03-28,0.2030659793814432,0.0456576948700865,121.6500015258789,121.38999938964844,0.2502565089983868
2021-03-29,0.2048880341880342,0.046617082785808,121.6500015258789,121.38999938964844,0.2502565089983868
2021-03-30,0.2145331034482758,0.0467907276239535,120.11000061035156,119.9000015258789,0.2502565089983868
2021-03-31,0.3124029577464789,0.0477306767868437,121.6500015258789,122.1500015258789,0.2502565089983868
2021-04-01,0.3083705463182898,0.0470490342679127,123.66000366210938,123.0,0.2502565089983868
2021-04-02,0.2125241610738255,0.0470930693069306,123.87000274658203,125.9000015258789,0.2502565089983868
2021-04-03,0.2540680412371134,0.0470462723351816,123.87000274658203,125.9000015258789,0.2502565089983868
2021-04-04,0.2761907894736842,0.0469804054054053,123.87000274658203,125.9000015258789,0.2502565089983868
2021-04-05,0.146195,0.0472747119466342,123.87000274658203,125.9000015258789,0.2502565089983868
2021-04-06,0.1496343511450381,0.046607531380753,126.5,126.20999908447266,0.2502565089983868
2021-04-07,0.2065582089552239,0.0455508235294116,125.83000183105469,127.9000015258789,0.2502565089983868
2021-04-08,0.2295669117647059,0.044576726639582,128.9499969482422,130.36000061035156,0.2502565089983868
2021-04-09,0.242829197080292,0.0444222794959907,129.8000030517578,133.0,0.2502565089983868
2021-04-10,0.2217939759036144,0.0443568493150684,132.52000427246094,131.24000549316406,0.2502565089983868
2021-04-11,0.1606486486486486,0.0439821793416571,132.52000427246094,131.24000549316406,0.2502565089983868
2021-04-12,0.277114406779661,0.0451973669467786,132.52000427246094,131.24000549316406,0.2502565089983868
2021-04-13,0.2326779310344827,0.0456771475770924,132.44000244140625,134.42999267578125,0.2502565089983868
2021-04-14,0.2033958333333333,0.0462588043478259,134.94000244140625,132.02999877929688,0.2502565089983868
2021-04-15,0.1718525547445255,0.0460820911528148,133.82000732421875,134.5,0.2502565089983868
2021-04-16,0.2030459259259259,0.0464139435870142,134.3000030517578,134.16000366210938,0.2502565089983868
2021-04-17,0.1095125,0.0461415474297825,133.50999450683594,134.83999633789062,0.2502565089983868
2021-04-18,0.125020652173913,0.0460604122621563,133.50999450683594,134.83999633789062,0.2502565089983868
2021-04-19,0.1632089820359281,0.0470133228840124,133.50999450683594,134.83999633789062,0.2502565089983868
2021-04-20,0.1716436734693877,0.0466525964010281,135.02000427246094,133.11000061035156,0.2502565089983868
2021-04-21,0.1893013392857142,0.0460252024291496,132.36000061035156,133.5,0.2502565089983868
2021-04-22,0.1825236363636363,0.0453069395906139,133.0399932861328,131.94000244140625,0.2502565089983868
2021-04-23,0.2302029629629629,0.0458350642927792,132.16000366210938,134.32000732421875,0.2502565089983868
2021-04-24,0.2861440366972477,0.0455931000492852,134.8300018310547,134.72000122070312,0.2502565089983868
2021-04-25,0.2027205128205128,0.0452617387033397,134.8300018310547,134.72000122070312,0.2502565089983868
2021-04-26,0.1192323275862068,0.0451743217054262,134.8300018310547,134.72000122070312,0.2502565089983868
2021-04-27,0.146396449704142,0.0458199140401144,135.00999450683594,134.38999938964844,0.2502565089983868
2021-04-28,0.1365697916666666,0.0451457882352939,134.30999755859375,133.5800018310547,0.2502565089983868
2021-04-29,0.1831754521963824,0.0460196934509984,136.47000122070312,133.47999572753906,0.2502565089983868
2021-04-30,0.1832145833333333,0.0450506422018347,131.77999877929688,131.4600067138672,0.2502565089983868
2021-05-01,0.1558006172839506,0.0458194241316269,132.0399932861328,132.5399932861328,0.2502565089983868
2021-05-02,0.1840881118881119,0.0461879616963062,132.0399932861328,132.5399932861328,0.2502565089983868
2021-05-03,0.1082298969072165,0.0453182800540295,132.0399932861328,132.5399932861328,0.2502565089983868
2021-05-04,0.1743473958333333,0.0450409857904083,131.19000244140625,127.8499984741211,0.2502565089983868
2021-05-05,0.1960684848484848,0.0445379401408449,129.1999969482422,128.10000610351562,0.2502565089983868
2021-05-06,0.2471060240963855,0.0448430004361097,127.88999938964844,129.74000549316406,0.2502565089983868
2021-05-07,0.2112897280966767,0.0440865600691441,130.85000610351562,130.2100067138672,0.2502565089983868
2021-05-08,0.1902925714285714,0.0443216716932355,129.41000366210938,126.8499984741211,0.2502565089983868
2021-05-09,0.27776953125,0.0434858616244089,129.41000366210938,126.8499984741211,0.2502565089983868
2021-05-10,0.2225196319018405,0.0432155385270326,129.41000366210938,126.8499984741211,0.2502565089983868
2021-05-11,0.1915542682926829,0.0431659798149704,123.5,125.91000366210938,0.2502565089983868
2021-05-12,0.1302936170212766,0.0427475971583784,123.4000015258789,122.7699966430664,0.2502565089983868
2021-05-13,0.199331690140845,0.043502277432712,124.58000183105469,124.97000122070312,0.2502565089983868
2021-05-14,0.1635157894736842,0.0436242312423122,126.25,127.44999694824219,0.2502565089983868
2021-05-15,0.1759077669902912,0.0434221767594106,126.81999969482422,126.2699966430664,0.2502565089983868
2021-05-16,0.2463518987341772,0.0428367455138661,126.81999969482422,126.2699966430664,0.2502565089983868
2021-05-17,0.2468480769230769,0.0427335890189744,126.81999969482422,126.2699966430664,0.2502565089983868
2021-05-18,0.2256201754385964,0.0433023923444974,126.55999755859375,124.8499984741211,0.2502565089983868
2021-05-19,0.2679623762376237,0.0429338072669824,123.16000366210938,124.69000244140625,0.2502565089983868
2021-05-20,0.1878391752577319,0.0430638106416274,125.2300033569336,127.30999755859375,0.2502565089983868
2021-05-21,0.1962598765432098,0.0440541795665633,127.81999969482422,125.43000030517578,0.2502565089983868
2021-05-22,0.2409329896907216,0.0439033564814813,126.01000213623047,127.0999984741211,0.2502565089983868
2021-05-23,0.2852576470588235,0.0435586220169359,126.01000213623047,127.0999984741211,0.2502565089983868
2021-05-24,0.2399794117647058,0.0430288439526896,126.01000213623047,127.0999984741211,0.2502565089983868
2021-05-25,0.1949553956834532,0.0433241301059,127.81999969482422,126.9000015258789,0.2502565089983868
2021-05-26,0.2378661971830986,0.0439979010494751,126.95999908447266,126.8499984741211,0.2502565089983868
2021-05-27,0.12666,0.0439878720238093,126.44000244140625,125.27999877929688,0.2502565089983868
2021-05-28,0.1523550561797752,0.0444312847093667,125.56999969482422,124.61000061035156,0.2502565089983868
2021-05-29,0.20326,0.0444515319306015,125.08000183105469,124.27999877929688,0.2502565089983868
2021-05-30,0.0910620253164557,0.0445932965009206,125.08000183105469,124.27999877929688,0.2502565089983868
2021-05-31,0.1382559322033898,0.0448399193548385,125.08000183105469,124.27999877929688,0.2502565089983868
2021-06-01,0.1920133802816901,0.0450971272727271,125.08000183105469,124.27999877929688,0.2502565089983868
2021-06-02,0.2119515923566878,0.0451747841726617,124.27999877929688,125.05999755859375,0.2502565089983868
2021-06-03,0.2013,0.0448930124777182,124.68000030517578,123.54000091552734,0.2502565089983868
2021-06-04,0.1468158333333333,0.0439081834215166,124.06999969482422,125.88999938964844,0.2502565089983868
2021-06-05,0.2127508333333333,0.0439107594936707,126.16999816894531,125.9000015258789,0.2502565089983868
2021-06-06,0.2219865979381443,0.0440089410939689,126.16999816894531,125.9000015258789,0.2502565089983868
2021-06-07,0.1630194285714285,0.0438096427332638,126.16999816894531,125.9000015258789,0.2502565089983868
2021-06-08,0.1286883561643835,0.0430802676733011,126.5999984741211,126.73999786376953,0.2502565089983868
2021-06-09,0.1893853658536585,0.0428673920435224,127.20999908447266,127.12999725341797,0.2502565089983868
2021-06-10,0.1934023076923076,0.0432573310810809,127.0199966430664,126.11000061035156,0.2502565089983868
2021-06-11,0.2134904761904761,0.0429542895442357,126.52999877929688,127.3499984741211,0.2502565089983868
2021-06-12,0.2703117021276595,0.0432283946488292,127.81999969482422,130.47999572753906,0.2502565089983868
2021-06-13,0.2268613636363636,0.0432548214881546,127.81999969482422,130.47999572753906,0.2502565089983868
2021-06-14,0.1980616071428571,0.0445718636213172,127.81999969482422,130.47999572753906,0.2502565089983868
2021-06-15,0.1734039215686275,0.0452500983606555,129.94000244140625,129.63999938964844,0.2502565089983868
2021-06-16,0.2233282051282051,0.0447158631921822,130.3699951171875,130.14999389648438,0.2502565089983868
2021-06-17,0.1943447154471544,0.0454007436146134,129.8000030517578,131.7899932861328,0.2502565089983868
2021-06-18,0.2502513274336283,0.0452051868556699,130.7100067138672,130.4600067138672,0.2502565089983868
2021-06-19,0.1527828947368421,0.0456015107682415,130.3000030517578,132.3000030517578,0.2502565089983868
2021-06-20,0.0546624999999999,0.045454105195638,130.3000030517578,132.3000030517578,0.2502565089983868
2021-06-21,0.1619211428571428,0.0462244112030552,130.3000030517578,132.3000030517578,0.2502565089983868
2021-06-22,0.1856560606060606,0.047010066266961,132.1300048828125,133.97999572753906,0.2502565089983868
2021-06-23,0.1944715517241379,0.0462176360225139,133.77000427246094,133.6999969482422,0.2502565089983868
2021-06-24,0.2450630872483221,0.0467512868217052,134.4499969482422,133.41000366210938,0.2502565089983868
2021-06-25,0.2341052631578947,0.0467043518518517,133.4600067138672,133.11000061035156,0.2502565089983868
2021-06-26,0.1398478873239436,0.0467780480295565,133.41000366210938,134.77999877929688,0.2502565089983868
2021-06-27,0.2025179775280899,0.0465680282555281,133.41000366210938,134.77999877929688,0.2502565089983868
2021-06-28,0.1849488372093023,0.0465853613906677,133.41000366210938,134.77999877929688,0.2502565089983868
2021-06-29,0.1834992125984252,0.0471879951617779,134.8000030517578,136.3300018310547,0.2502565089983868
2021-06-30,0.254075,0.0472399459783912,136.1699981689453,136.9600067138672,0.2502565089983868
2021-07-01,0.2718130434782609,0.0474781156827667,136.60000610351562,137.27000427246094,0.2502565089983868
2021-07-02,0.2580278195488722,0.0472932660931472,137.89999389648438,139.9600067138672,0.2502565089983868
2021-07-03,0.1327959459459459,0.0471489783831802,140.07000732421875,142.02000427246094,0.2502565089983868
2021-07-04,0.2801650793650794,0.0471391676505311,140.07000732421875,142.02000427246094,0.2502565089983868
2021-07-05,0.1506182926829268,0.046764354980899,140.07000732421875,142.02000427246094,0.2502565089983868
2021-07-06,0.102175392670157,0.0468911695906431,140.07000732421875,142.02000427246094,0.2502565089983868
2021-07-07,0.1550956043956044,0.0469005520046483,143.5399932861328,144.57000732421875,0.2502565089983868
2021-07-08,0.1806543046357615,0.0463342097659634,141.5800018310547,143.24000549316406,0.2502565089983868
2021-07-09,0.1953233333333333,0.0463145928899081,142.75,145.11000061035156,0.2502565089983868
2021-07-10,0.2793673913043478,0.0461020028612302,146.2100067138672,144.5,0.2502565089983868
2021-07-11,0.1510710144927536,0.0461430162810624,146.2100067138672,144.5,0.2502565089983868
2021-07-12,0.1595238461538461,0.0458695602836878,146.2100067138672,144.5,0.2502565089983868
2021-07-13,0.1415059459459459,0.0448920134983125,144.02999877929688,145.63999938964844,0.2502565089983868
2021-07-14,0.1916859090909091,0.0451418481295364,148.10000610351562,149.14999389648438,0.2502565089983868
2021-07-15,0.1813322222222222,0.0443512593412675,149.24000549316406,148.47999572753906,0.2502565089983868
2021-07-16,0.2434514925373134,0.044039862258953,148.4600067138672,146.38999938964844,0.2502565089983868
2021-07-17,0.2515977777777777,0.0440448143053643,143.75,142.4499969482422,0.2502565089983868
2021-07-18,0.1877845360824742,0.0437969256107602,143.75,142.4499969482422,0.2502565089983868
2021-07-19,0.1199056603773584,0.0433509006550217,143.75,142.4499969482422,0.2502565089983868
2021-07-20,0.156206289308176,0.0439376454668469,143.4600067138672,146.14999389648438,0.2502565089983868
2021-07-21,0.2379547826086956,0.043623737916219,145.52999877929688,145.39999389648438,0.2502565089983868
2021-07-22,0.2301559701492537,0.0442499866773247,145.94000244140625,146.8000030517578,0.2502565089983868
2021-07-23,0.1944785123966942,0.0442228246495635,147.5500030517578,148.55999755859375,0.2502565089983868
2021-07-24,0.1995863157894736,0.0442198944591028,148.27000427246094,148.99000549316406,0.2502565089983868
2021-07-25,0.1816437499999999,0.0444187516460362,148.27000427246094,148.99000549316406,0.2502565089983868
2021-07-26,0.22193359375,0.0446726417559445,148.27000427246094,148.99000549316406,0.2502565089983868
2021-07-27,0.1206323529411764,0.0451457231726282,149.1199951171875,146.77000427246094,0.2502565089983868
2021-07-28,0.0643630434782608,0.0449028836251286,144.80999755859375,144.97999572753906,0.2502565089983868
2021-07-29,0.188845390070922,0.0449873015873015,144.69000244140625,145.63999938964844,0.2502565089983868
2021-07-30,0.1352063694267516,0.0450665732484075,144.3800048828125,145.86000061035156,0.2502565089983868
2021-07-31,0.1770220183486238,0.045043413021363,146.36000061035156,145.52000427246094,0.2502565089983868
2021-08-01,0.1766194805194805,0.0447851522842638,146.36000061035156,145.52000427246094,0.2502565089983868
2021-08-02,0.2089561904761905,0.0449541140837959,146.36000061035156,145.52000427246094,0.2502565089983868
2021-08-03,0.149457894736842,0.0448782064128255,145.80999755859375,147.36000061035156,0.2502565089983868
2021-08-04,0.2461205673758865,0.045269248007968,147.27000427246094,146.9499969482422,0.2502565089983868
2021-08-05,0.2160106870229008,0.0458745854986389,146.97999572753906,147.05999755859375,0.2502565089983868
2021-08-06,0.1912355371900826,0.0461478807294233,146.35000610351562,146.13999938964844,0.2502565089983868
2021-08-07,0.2250599999999999,0.0464899680354068,146.1999969482422,146.08999633789062,0.2502565089983868
2021-08-08,0.1577239583333333,0.046677510434569,146.1999969482422,146.08999633789062,0.2502565089983868
2021-08-09,0.2406376146788991,0.0470057603124236,146.1999969482422,146.08999633789062,0.2502565089983868
2021-08-10,0.172830303030303,0.0474179679922405,146.44000244140625,145.60000610351562,0.2502565089983868
2021-08-11,0.2211029411764706,0.0476104844540852,146.0500030517578,145.86000061035156,0.2502565089983868
2021-08-12,0.1614696202531645,0.0472798369695516,146.19000244140625,148.88999938964844,0.2502565089983868
2021-08-13,0.20614921875,0.0474020300931454,148.97000122070312,149.10000610351562,0.2502565089983868
2021-08-14,0.1250215909090909,0.0474517865650309,148.5399932861328,151.1199951171875,0.2502565089983868
2021-08-15,0.1411909090909091,0.0476731701520912,148.5399932861328,151.1199951171875,0.2502565089983868
2021-08-16,0.13742,0.0473992901088499,148.5399932861328,151.1199951171875,0.2502565089983868
2021-08-17,0.1813398373983739,0.0478169133192388,150.22999572753906,150.19000244140625,0.2502565089983868
2021-08-18,0.1950310077519379,0.0477494158878504,149.8000030517578,146.36000061035156,0.2502565089983868
2021-08-19,0.0858004926108374,0.0476115679442508,145.02999877929688,146.6999969482422,0.2502565089983868
2021-08-20,0.2066897260273972,0.0474673431734317,147.44000244140625,148.19000244140625,0.2502565089983868
2021-08-21,0.2277542857142857,0.0477268399264029,148.30999755859375,149.7100067138672,0.2502565089983868
2021-08-22,0.2539707692307692,0.0478654729109274,148.30999755859375,149.7100067138672,0.2502565089983868
2021-08-23,0.2687120879120879,0.0475683801690655,148.30999755859375,149.7100067138672,0.2502565089983868
2021-08-24,0.2509156028368794,0.0477954824063564,149.4499969482422,149.6199951171875,0.2502565089983868
2021-08-25,0.2355059259259259,0.0482351893597835,149.80999755859375,148.36000061035156,0.2502565089983868
2021-08-26,0.2153994791666666,0.0487261483307192,148.35000610351562,147.5399932861328,0.2502565089983868
2021-08-27,0.2741700757575757,0.048632448706512,147.47999572753906,148.60000610351562,0.2502565089983868
2021-08-28,0.358165,0.0490431939501779,149.0,153.1199951171875,0.2502565089983868
2021-08-29,0.2032797752808988,0.0486618847006651,149.0,153.1199951171875,0.2502565089983868
2021-08-30,0.1612560846560846,0.048477270723104,149.0,153.1199951171875,0.2502565089983868
2021-08-31,0.1386460317460317,0.0485439649507119,152.66000366210938,151.8300018310547,0.2502565089983868
2021-09-01,0.1225505494505494,0.0489053135888501,152.8300018310547,152.50999450683594,0.2502565089983868
2021-09-02,0.1615415525114155,0.0489913692407527,153.8699951171875,153.64999389648438,0.2502565089983868
2021-09-03,0.2290483146067415,0.0489482981473502,153.75999450683594,154.3000030517578,0.2502565089983868
2021-09-04,0.1720539823008849,0.0490928648183967,154.97000122070312,156.69000244140625,0.2502565089983868
2021-09-05,0.2028173913043478,0.0492176786097404,154.97000122070312,156.69000244140625,0.2502565089983868
2021-09-06,0.1309093167701863,0.0492219345174406,154.97000122070312,156.69000244140625,0.2502565089983868
2021-09-07,0.0985219584569733,0.0491863104109005,154.97000122070312,156.69000244140625,0.2502565089983868
2021-09-08,0.1309041666666666,0.0489018428299089,156.97999572753906,155.11000061035156,0.2502565089983868
2021-09-09,0.1860909952606635,0.0492487038988409,155.49000549316406,154.07000732421875,0.2502565089983868
2021-09-10,0.1571902527075812,0.0491566037735849,155.0,148.97000122070312,0.2502565089983868
2021-09-11,0.0975833333333333,0.0493795939723734,150.6300048828125,149.5500030517578,0.2502565089983868
2021-09-12,0.1469736363636363,0.0494899540517961,150.6300048828125,149.5500030517578,0.2502565089983868
2021-09-13,0.1145265486725663,0.0493905029093932,150.6300048828125,149.5500030517578,0.2502565089983868
2021-09-14,0.1482169950738916,0.049634317571753,150.35000610351562,148.1199951171875,0.2502565089983868
2021-09-15,0.1562397058823529,0.0497691218711531,148.55999755859375,149.02999877929688,0.2502565089983868
2021-09-16,0.2200994680851063,0.0498031843233313,148.44000244140625,148.7899932861328,0.2502565089983868
2021-09-17,0.1443319796954314,0.0500016849370686,148.82000732421875,146.05999755859375,0.2502565089983868
2021-09-18,0.1758355932203389,0.0501957261494835,143.8000030517578,142.94000244140625,0.2502565089983868
2021-09-19,0.18250078125,0.0503134735990289,143.8000030517578,142.94000244140625,0.2502565089983868
2021-09-20,0.1851104651162791,0.0510917287180519,143.8000030517578,142.94000244140625,0.2502565089983868
2021-09-21,0.2001190184049079,0.0512441,143.92999267578125,143.42999267578125,0.2502565089983868
2021-09-22,0.1700626943005181,0.0510863049095607,144.4499969482422,145.85000610351562,0.2502565089983868
2021-09-23,0.1836,0.051327123666535,146.64999389648438,146.8300018310547,0.2502565089983868
2021-09-24,0.1174790243902439,0.0512787890701789,145.66000366210938,146.9199981689453,0.2502565089983868
2021-09-25,0.1961020689655172,0.0514308612909555,145.47000122070312,145.3699951171875,0.2502565089983868
2021-09-26,0.1940947368421053,0.0514390878841261,145.47000122070312,145.3699951171875,0.2502565089983868
2021-09-27,0.1933154838709677,0.051355929892892,145.47000122070312,145.3699951171875,0.2502565089983868
2021-09-28,0.1507409090909091,0.0513058675445392,143.25,141.91000366210938,0.2502565089983868
2021-09-29,0.1784360248447205,0.0518331213872833,142.47000122070312,142.8300018310547,0.2502565089983868
2021-09-30,0.148425,0.0522945520813352,143.66000366210938,141.5,0.2502565089983868
2021-10-01,0.3171848684210526,0.0520843773873186,141.89999389648438,142.64999389648438,0.2502565089983868
2021-10-02,0.2215403225806451,0.0517879527258864,141.75999450683594,139.13999938964844,0.2502565089983868
2021-10-03,0.181165,0.0518611957349582,141.75999450683594,139.13999938964844,0.2502565089983868
2021-10-04,0.1110076923076923,0.0521530291556229,141.75999450683594,139.13999938964844,0.2502565089983868
2021-10-05,0.1097035714285714,0.0515857707509882,139.49000549316406,141.11000061035156,0.2502565089983868
2021-10-06,0.0960428571428571,0.0512577615298088,139.47000122070312,142.0,0.2502565089983868
2021-10-07,0.1532511764705882,0.0518733109369168,143.05999755859375,143.2899932861328,0.2502565089983868
2021-10-08,0.1064689024390244,0.0518413459750884,144.02999877929688,142.89999389648438,0.2502565089983868
2021-10-09,0.2163491525423728,0.0519447085035277,142.27000427246094,142.80999755859375,0.2502565089983868
2021-10-10,0.239438596491228,0.0519368674698796,142.27000427246094,142.80999755859375,0.2502565089983868
